test_selector,class_name,newly_covered_lines,upgraded_to_full_lines
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#analyzeTemplatesProducesCheckedFragmentValidationForNonTag,io.quarkus.builder.item.SimpleBuildItem,10-11,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#analyzeTemplatesProducesCheckedFragmentValidationForNonTag,io.quarkus.qute.SectionHelperFactory$ParametersInfo$Builder,372;376;380;384;396-397;401-402,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#analyzeTemplatesProducesCheckedFragmentValidationForNonTag,io.quarkus.qute.EngineImpl,128;214-216;224-225,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#analyzeTemplatesProducesCheckedFragmentValidationForNonTag,org.jboss.logmanager.JBossLoggerFinder$JBossSystemLogger,83;86-88;97,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#analyzeTemplatesProducesCheckedFragmentValidationForNonTag,io.quarkus.qute.deployment.TemplateFilePathsBuildItem,17-19,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#analyzeTemplatesProducesCheckedFragmentValidationForNonTag,io.quarkus.qute.IfSectionHelper$Factory,142;146;151-152;154-155;159,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#analyzeTemplatesProducesCheckedFragmentValidationForNonTag,io.quarkus.qute.SectionHelperFactory,81;92,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#analyzeTemplatesProducesCheckedFragmentValidationForNonTag,org.jboss.logmanager.JBossLoggerFinder,36-39;42-49;53-58;69-70;72-75;79,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#analyzeTemplatesProducesCheckedFragmentValidationForNonTag,io.quarkus.qute.EngineBuilder,72-76;87-88;90;108;204-205;215-216;247-248;370;373,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#analyzeTemplatesProducesCheckedFragmentValidationForNonTag,io.quarkus.qute.WithSectionHelper$Factory,32;36;41,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#analyzeTemplatesProducesCheckedFragmentValidationForNonTag,org.jboss.logmanager.Level,29-30;36-41,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#analyzeTemplatesProducesCheckedFragmentValidationForNonTag,io.quarkus.qute.deployment.QuteProcessor$4,716;720-723;736,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#analyzeTemplatesProducesCheckedFragmentValidationForNonTag,io.quarkus.qute.deployment.QuteProcessor$5,744,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#analyzeTemplatesProducesCheckedFragmentValidationForNonTag,io.quarkus.qute.WhenSectionHelper$Factory,96;103;108;118,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#analyzeTemplatesProducesCheckedFragmentValidationForNonTag,org.jboss.logging.Logger,877;880,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#analyzeTemplatesProducesCheckedFragmentValidationForNonTag,io.quarkus.qute.EvalSectionHelper$Factory,85;89;94,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#analyzeTemplatesProducesCheckedFragmentValidationForNonTag,io.quarkus.qute.deployment.EffectiveTemplatePathsBuildItem,18-20;23,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#analyzeTemplatesProducesCheckedFragmentValidationForNonTag,io.quarkus.qute.Parameter$Builder,85-88;91-92;96-97;101-102;106-107;111,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#analyzeTemplatesProducesCheckedFragmentValidationForNonTag,io.quarkus.qute.deployment.TemplatesAnalysisBuildItem,24-26,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#analyzeTemplatesProducesCheckedFragmentValidationForNonTag,io.quarkus.deployment.BuildProducerImpl,18-21;25-26,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#analyzeTemplatesProducesCheckedFragmentValidationForNonTag,io.quarkus.qute.EngineBuilder$CachedConfigSectionHelperFactory,402-407;411,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#analyzeTemplatesProducesCheckedFragmentValidationForNonTag,io.quarkus.qute.IncludeSectionHelper$Factory,105;111;116-126,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#analyzeTemplatesProducesCheckedFragmentValidationForNonTag,io.quarkus.qute.Parameter,17;30-31;37-42,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#analyzeTemplatesProducesCheckedFragmentValidationForNonTag,io.quarkus.qute.deployment.QuteProcessor,172;651;653;657;660-661;669;672;701;716;740-742;744;798;800-802;804-806;828;831;837-838;840-841;2341-2344;2347-2348;2351-2353,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#analyzeTemplatesProducesCheckedFragmentValidationForNonTag,io.smallrye.config.ConfigMapping$NamingStrategy,69;73;77;83;89-91,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#analyzeTemplatesProducesCheckedFragmentValidationForNonTag,io.quarkus.qute.ImmutableList,42;46;57;68,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#analyzeTemplatesThrowsNPEWhenEngineConfigContainsNullClassInfo,io.quarkus.builder.item.BuildItem,14-16;21;24,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#analyzeTemplatesThrowsNPEWhenEngineConfigContainsNullClassInfo,io.quarkus.qute.InsertSectionHelper$Factory,52;56;61,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#analyzeTemplatesThrowsNPEWhenEngineConfigContainsNullClassInfo,io.quarkus.qute.FragmentSectionHelper$Factory,62;64;70;74;79-83,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#analyzeTemplatesThrowsNPEWhenEngineConfigContainsNullClassInfo,io.quarkus.qute.SetSectionHelper$Factory,102;108;113,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#analyzeTemplatesThrowsNPEWhenEngineConfigContainsNullClassInfo,io.quarkus.qute.LoopSectionHelper$Factory,182-184;187;189;193;198-202;206,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#analyzeTemplatesThrowsNPEWhenEngineConfigContainsNullClassInfo,io.quarkus.qute.IncludeSectionHelper$AbstractIncludeFactory,175;180;188;192-208,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#analyzeTemplatesThrowsNPEWhenEngineConfigContainsNullClassInfo,io.quarkus.builder.item.SimpleBuildItem,10-11,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#analyzeTemplatesThrowsNPEWhenEngineConfigContainsNullClassInfo,io.quarkus.qute.SectionHelperFactory$ParametersInfo$Builder,372;376;380;384;396-397;401-402,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#analyzeTemplatesThrowsNPEWhenEngineConfigContainsNullClassInfo,io.quarkus.qute.deployment.TemplateFilePathsBuildItem,17-19,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#analyzeTemplatesThrowsNPEWhenEngineConfigContainsNullClassInfo,io.quarkus.qute.IfSectionHelper$Factory,142;146;151-152;154-155;159,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#analyzeTemplatesThrowsNPEWhenEngineConfigContainsNullClassInfo,io.quarkus.qute.deployment.Types,28,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#analyzeTemplatesThrowsNPEWhenEngineConfigContainsNullClassInfo,io.quarkus.qute.SectionHelperFactory,81;92,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#analyzeTemplatesThrowsNPEWhenEngineConfigContainsNullClassInfo,io.quarkus.qute.EngineBuilder,72-76;87-88;90;108;370;373,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#analyzeTemplatesThrowsNPEWhenEngineConfigContainsNullClassInfo,io.quarkus.qute.WithSectionHelper$Factory,32;36;41,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#analyzeTemplatesThrowsNPEWhenEngineConfigContainsNullClassInfo,io.quarkus.qute.deployment.EngineConfigurationsBuildItem,13-15;18,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#analyzeTemplatesThrowsNPEWhenEngineConfigContainsNullClassInfo,io.quarkus.qute.WhenSectionHelper$Factory,96;103;108;118,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#analyzeTemplatesThrowsNPEWhenEngineConfigContainsNullClassInfo,io.quarkus.qute.EvalSectionHelper$Factory,85;89;94,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#analyzeTemplatesThrowsNPEWhenEngineConfigContainsNullClassInfo,io.quarkus.qute.deployment.EffectiveTemplatePathsBuildItem,18-20;23,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#analyzeTemplatesThrowsNPEWhenEngineConfigContainsNullClassInfo,org.jboss.jandex.EmptyIndex,14,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#analyzeTemplatesThrowsNPEWhenEngineConfigContainsNullClassInfo,io.quarkus.qute.Parameter$Builder,85-88;91-92;96-97;101-102;106-107;111,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#analyzeTemplatesThrowsNPEWhenEngineConfigContainsNullClassInfo,io.quarkus.deployment.BuildProducerImpl,18-21,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#analyzeTemplatesThrowsNPEWhenEngineConfigContainsNullClassInfo,io.quarkus.qute.EngineBuilder$CachedConfigSectionHelperFactory,402-407;411,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#analyzeTemplatesThrowsNPEWhenEngineConfigContainsNullClassInfo,io.quarkus.qute.IncludeSectionHelper$Factory,105;111;116-126,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#analyzeTemplatesThrowsNPEWhenEngineConfigContainsNullClassInfo,io.quarkus.qute.Parameter,17;30-31;37-42,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#analyzeTemplatesThrowsNPEWhenEngineConfigContainsNullClassInfo,io.quarkus.qute.deployment.QuteProcessor,172;651;653;657;660;672;674-675;677;2341-2342;2353,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#analyzeTemplatesThrowsNPEWhenEngineConfigContainsNullClassInfo,io.quarkus.qute.ImmutableList,42;46;57;68,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#analyzeTemplatesThrowsNPEWhenEngineConfigContainsNullClassInfo,io.quarkus.arc.deployment.BeanArchiveIndexBuildItem,26-30;38,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#autoExtractTypeDoesNotThrowOnNullAssignabilityCheck,io.quarkus.qute.deployment.QuteProcessor$MatchResult,3025-3027;3079;3094,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#beanDefiningAnnotationsReturnsThreeItems,io.quarkus.builder.item.BuildItem,14-16;21;24,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#beanDefiningAnnotationsReturnsThreeItems,io.quarkus.builder.item.MultiBuildItem,8-9,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#beanDefiningAnnotationsReturnsThreeItems,io.quarkus.arc.processor.DotNames,81;83-146;151-157;159-167;169-171;185;197-199;201-204,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#beanDefiningAnnotationsReturnsThreeItems,io.quarkus.arc.deployment.BeanDefiningAnnotationBuildItem,21-22;25-26;28-32,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#beanDefiningAnnotationsReturnsThreeItems,io.quarkus.arc.impl.ComputingCache,34-37;40;49;58;61-65;69,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#beanDefiningAnnotationsReturnsThreeItems,io.quarkus.arc.impl.LazyValue,15;19-21;24-26;29;31-32;34;36,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#beanDefiningAnnotationsReturnsThreeItems,io.quarkus.arc.impl.ComputingCache$1,49;52,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#beanDefiningAnnotationsReturnsThreeItems,io.quarkus.qute.deployment.QuteProcessor,172;223,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#codeGetNameReturnsPrefixedConstant,io.quarkus.qute.deployment.QuteProcessor$Code,3858;3860;3865,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#collectCheckedTemplatesThrowsISEWhenTemplateInstanceNotIndexed,io.quarkus.builder.item.BuildItem,14-16;21;24,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#collectCheckedTemplatesThrowsISEWhenTemplateInstanceNotIndexed,io.quarkus.builder.item.SimpleBuildItem,10-11,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#collectCheckedTemplatesThrowsISEWhenTemplateInstanceNotIndexed,org.jboss.logmanager.JBossLoggerFinder$JBossSystemLogger,83;86-88;97,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#collectCheckedTemplatesThrowsISEWhenTemplateInstanceNotIndexed,io.quarkus.qute.deployment.TemplateFilePathsBuildItem,17-19,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#collectCheckedTemplatesThrowsISEWhenTemplateInstanceNotIndexed,org.jboss.logmanager.JBossLoggerFinder,36-39;42-49;53-58;69-70;72-75;79,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#collectCheckedTemplatesThrowsISEWhenTemplateInstanceNotIndexed,org.jboss.logmanager.Level,29-30;36-41,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#collectCheckedTemplatesThrowsISEWhenTemplateInstanceNotIndexed,org.jboss.jandex.CompositeIndex,45-47;50;364-365;368,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#collectCheckedTemplatesThrowsISEWhenTemplateInstanceNotIndexed,io.quarkus.qute.deployment.CustomTemplateLocatorPatternsBuildItem,17-19,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#collectCheckedTemplatesThrowsISEWhenTemplateInstanceNotIndexed,org.jboss.jandex.DotName,405;425;438,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#collectCheckedTemplatesThrowsISEWhenTemplateInstanceNotIndexed,org.jboss.jandex.EmptyIndex,14;26;71,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#collectCheckedTemplatesThrowsISEWhenTemplateInstanceNotIndexed,org.jboss.jandex.IndexView,38,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#collectCheckedTemplatesThrowsISEWhenTemplateInstanceNotIndexed,io.quarkus.deployment.BuildProducerImpl,18-21,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#collectCheckedTemplatesThrowsISEWhenTemplateInstanceNotIndexed,io.quarkus.qute.deployment.QuteProcessor,172;313;315-316;321-322;337;340;425-431,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#collectCheckedTemplatesThrowsISEWhenTemplateInstanceNotIndexed,io.quarkus.arc.deployment.BeanArchiveIndexBuildItem,26-30;38,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#collectCheckedTemplatesThrowsNPEWhenAdapterReturnsNullBinaryName,io.quarkus.builder.item.BuildItem,14-16;21;24,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#collectCheckedTemplatesThrowsNPEWhenAdapterReturnsNullBinaryName,io.quarkus.builder.item.MultiBuildItem,8-9,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#collectCheckedTemplatesThrowsNPEWhenAdapterReturnsNullBinaryName,io.quarkus.builder.item.SimpleBuildItem,10-11,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#collectCheckedTemplatesThrowsNPEWhenAdapterReturnsNullBinaryName,org.jboss.logmanager.JBossLoggerFinder$JBossSystemLogger,83;86-88;97,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#collectCheckedTemplatesThrowsNPEWhenAdapterReturnsNullBinaryName,io.quarkus.qute.deployment.TemplateFilePathsBuildItem,17-19,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#collectCheckedTemplatesThrowsNPEWhenAdapterReturnsNullBinaryName,org.jboss.logmanager.JBossLoggerFinder,36-39;42-49;53-58;69-70;72-75;79,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#collectCheckedTemplatesThrowsNPEWhenAdapterReturnsNullBinaryName,org.jboss.logmanager.Level,29-30;36-41,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#collectCheckedTemplatesThrowsNPEWhenAdapterReturnsNullBinaryName,io.quarkus.qute.deployment.CustomTemplateLocatorPatternsBuildItem,17-19,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#collectCheckedTemplatesThrowsNPEWhenAdapterReturnsNullBinaryName,org.jboss.jandex.DotName,471-472;476;484;487,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#collectCheckedTemplatesThrowsNPEWhenAdapterReturnsNullBinaryName,io.quarkus.qute.deployment.QuteProcessor,172;313;315-317;319,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#collectCheckedTemplatesThrowsNPEWhenAdapterReturnsNullBinaryName,io.quarkus.qute.deployment.CheckedTemplateAdapterBuildItem,9-11,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#collectEffectiveTemplatePathsReturnsResultForFailStrategy,io.quarkus.builder.item.BuildItem,14-16;21;24,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#collectEffectiveTemplatePathsReturnsResultForFailStrategy,io.quarkus.runtime.annotations.ConfigPhase,3;7;11;16;24-29,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#collectEffectiveTemplatePathsReturnsResultForFailStrategy,io.quarkus.qute.runtime.QuteConfig$DuplicitTemplatesStrategy,114;124;129,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#collectEffectiveTemplatePathsReturnsResultForFailStrategy,io.quarkus.builder.item.SimpleBuildItem,10-11,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#collectEffectiveTemplatePathsReturnsResultForFailStrategy,org.jboss.logmanager.JBossLoggerFinder$JBossSystemLogger,83;86-88;97,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#collectEffectiveTemplatePathsReturnsResultForFailStrategy,org.jboss.logmanager.JBossLoggerFinder,36-39;42-49;53-58;69-70;72-75;79,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#collectEffectiveTemplatePathsReturnsResultForFailStrategy,org.jboss.jandex.Type$Kind,52;54;57;62;65;68;75;78;81;84,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#collectEffectiveTemplatePathsReturnsResultForFailStrategy,org.jboss.logmanager.Level,29-30;36-41,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#collectEffectiveTemplatePathsReturnsResultForFailStrategy,org.jboss.jandex.AnnotationTarget$Kind,41;45;50;55;60;65;72,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#collectEffectiveTemplatePathsReturnsResultForFailStrategy,io.quarkus.qute.deployment.EffectiveTemplatePathsBuildItem,18-20,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#collectEffectiveTemplatePathsReturnsResultForFailStrategy,io.quarkus.qute.deployment.QuteProcessor,172;632-633;635;637;3698-3700;3706;3709,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#collectEffectiveTemplatePathsReturnsResultForFailStrategy,io.smallrye.config.ConfigMapping$NamingStrategy,69;73;77;83;89-91,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#collectEffectiveTemplatePathsReturnsResultForPrioritizeStrategy,io.quarkus.builder.item.BuildItem,14-16;21;24,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#collectEffectiveTemplatePathsReturnsResultForPrioritizeStrategy,io.quarkus.runtime.annotations.ConfigPhase,3;7;11;16;24-29,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#collectEffectiveTemplatePathsReturnsResultForPrioritizeStrategy,io.quarkus.qute.runtime.QuteConfig$DuplicitTemplatesStrategy,114;124;129,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#collectEffectiveTemplatePathsReturnsResultForPrioritizeStrategy,io.quarkus.builder.item.SimpleBuildItem,10-11,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#collectEffectiveTemplatePathsReturnsResultForPrioritizeStrategy,org.jboss.logmanager.JBossLoggerFinder$JBossSystemLogger,83;86-88;97,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#collectEffectiveTemplatePathsReturnsResultForPrioritizeStrategy,org.jboss.logmanager.JBossLoggerFinder,36-39;42-49;53-58;69-70;72-75;79,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#collectEffectiveTemplatePathsReturnsResultForPrioritizeStrategy,org.jboss.jandex.Type$Kind,52;54;57;62;65;68;75;78;81;84,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#collectEffectiveTemplatePathsReturnsResultForPrioritizeStrategy,org.jboss.logmanager.Level,29-30;36-41,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#collectEffectiveTemplatePathsReturnsResultForPrioritizeStrategy,org.jboss.jandex.AnnotationTarget$Kind,41;45;50;55;60;65;72,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#collectEffectiveTemplatePathsReturnsResultForPrioritizeStrategy,io.quarkus.qute.deployment.EffectiveTemplatePathsBuildItem,18-20,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#collectEffectiveTemplatePathsReturnsResultForPrioritizeStrategy,io.quarkus.qute.deployment.QuteProcessor,172;632;634-635;637;3713-3716;3735;3739;3752,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#collectEffectiveTemplatePathsReturnsResultForPrioritizeStrategy,io.smallrye.config.ConfigMapping$NamingStrategy,69;73;77;83;89-91,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#collectEngineConfigurationsHandlesEmptyIndex,io.quarkus.builder.item.BuildItem,14-16;21;24,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#collectEngineConfigurationsHandlesEmptyIndex,io.quarkus.builder.item.SimpleBuildItem,10-11,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#collectEngineConfigurationsHandlesEmptyIndex,org.jboss.jandex.EmptyIndex,14;71,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#collectEngineConfigurationsHandlesEmptyIndex,io.quarkus.deployment.BuildProducerImpl,18-21,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#collectEngineConfigurationsHandlesEmptyIndex,io.quarkus.qute.deployment.QuteProcessor,172;2437-2440,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#collectEngineConfigurationsHandlesEmptyIndex,io.quarkus.arc.deployment.BeanArchiveIndexBuildItem,26-30;38,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#collectNamespaceExpressionsThrowsNPEWhenTemplateAnalysisIsNullInList,io.quarkus.builder.item.BuildItem,14-16;21;24,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#collectNamespaceExpressionsThrowsNPEWhenTemplateAnalysisIsNullInList,io.quarkus.builder.item.SimpleBuildItem,10-11,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#collectNamespaceExpressionsThrowsNPEWhenTemplateAnalysisIsNullInList,io.quarkus.qute.deployment.TemplatesAnalysisBuildItem,24-26;29,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#collectNamespaceExpressionsThrowsNPEWhenTemplateAnalysisIsNullInList,io.quarkus.qute.deployment.QuteProcessor,3600-3602,
io.quarkus.qute.deployment.QuteProcessor_ESTest_Adopted#collectTemplateContentsDoesNotProducePathsWhenNoAdapters,io.quarkus.builder.item.BuildItem,14-16;21;24,
