test_selector,class_name,newly_covered_lines,upgraded_to_full_lines
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.dmr.IntModelValue,37-39,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.capability.RuntimeCapability$Builder,410;415-418;426;436;459;530-536;544-545;556-558;560;627,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.ObjectTypeAttributeDefinition,40-41;45-48;52-56;63;73,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.AttributeParsers$WrappedObjectListParser,264,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.capability.RuntimeCapability,34;132-142;350;360,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.jca.common.api.metadata.ds.Driver$Attribute,197;202;207;211;215;219;230-232;241;256-257;259-261;263-264,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.jca.common.api.metadata.ds.TimeOut$Tag,67;72;77;81;85;89;93;97;101;105;116-118;127;142-143;145-147;149-150,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.connector.subsystems.common.jndi.Constants,21-24;32-33;35-40,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.jca.common.api.metadata.ds.XaDataSource$Tag,115;120;125;130;135;140;145;150;155;160;165;170;175;180;185;188;197-199;208;223-224;226-228;230-231,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.operations.validation.ModelTypeValidator,45-48;50;52-54;56-60;62;75-76;109-110;122-126,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.registry.OperationEntry$EntryType,25-26,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.AttributeMarshaller$UnwrappedObjectListMarshaller,236-237,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.AttributeParsers$MapParser,55;61-65,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.AbstractAttributeDefinitionBuilder,47;49;52-54;60;62;64;73-74;82-87;95-96;106-127;131-132;135-137;155-156;169-170;181-182;192-193;203-204;229-230;251-252;258;326;336-337;346-347;356-357;359-361;363;373-374;396-398;400;409-410;428-431;467;491;501-502;511-512;523-524;536;555-556;575-576;585-586;588-589;591;606-607;642-645;647;680-681;709-710;779-780;822;826;830;834;838;842;847;851;855;860;864;868;872;876;881;886;890;894;899;904;908;912;916;921;925;929-930;932-934;938-939;941-943;947-948;950-951;953-955,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.access.constraint.SensitiveTargetConstraint$Factory,44;46-47;50-51;126-127;129-131;139,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.connector.metadata.api.common.Security$Tag,24;30;34;38;44;49;54;59;70-72;80;93-94;96-98;100-101,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.client.helpers.MeasurementUnit$Scale,148;150-157;160-169;172-181;191-193;196;198-200,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.AttributeParsers$ObjectMapParser,160;164-166;169-170;173-174,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.jca.common.api.metadata.Defaults,40;45;50;55;60;65;70;75;80;85;90;97;102;107;112;117;122;127;132;137;142;147;152;157;164;169;177;184;189;194;200;205,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.dmr.ModelNode,70;72;74;76;79-83;85-86;128-129;159-161;168-170;179-180;183-184;214-216;223-225;227;574;1906,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.AttributeMarshaller$ObjectListMarshaller,181-183,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.jca.common.api.metadata.ds.Statement$TrackStatementsEnum,47;52;57;62;71-73;80,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.SimpleAttributeDefinition,27-28,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.jca.common.api.metadata.common.Extension$Tag,150;155;163;174-176;185;200-201;203-205;207-208,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.descriptions.StandardResourceDescriptionResolver,106-107;113-119,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.registry.OperationEntry$Flag,30;32;34;36;39;42;45;48;51;54;62;64;66-67;69-73;76,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.jca.common.api.metadata.common.Pool$Tag,102;107;112;117;122;127;132;137;142;147;158-160;169;184-185;187-189;191-192,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.ListAttributeDefinition$Builder,195;200;203-205;227;231-233;235-239;242;245-246;248;261-262;264-265;297-298;302;307-308;312;323;350-352;354-355;357,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.capability.UnaryCapabilityNameResolver,16-17;23;29;35;41,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.PropertiesAttributeDefinition$Builder,79;82-83;98-99;104-105;107-110;112-113;116,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.access.constraint.AbstractConstraint,15-16,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.transform.description.RejectAttributeChecker$DefaultRejectAttributeChecker,74-75,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.dmr.BooleanModelValue,36-37;39-40;43-45,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.MapAttributeDefinition$1,186,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.dmr.LongModelValue,38-40,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.AttributeParsers$NamedStringListParser,328-329,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.AttributeMarshaller$ListMarshaller,105-107,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.version.Stability,18;20-23;31-33,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.descriptions.NonResolvingResourceDescriptionResolver,19;27-28,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.jca.common.api.metadata.ds.Driver$Tag,97;102;107;112;117;128-130;139;154-155;157-159;161-162,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.dmr.ModelValue,40-42;45;147;231,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.security.CredentialReference,105;121;126-144;146-148;150-152;205-206;239-240;275-281;760,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.security.CredentialReference$3,760,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.AttributeParser,23;110;113;126;175;177;179;181;183-184,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.connector.metadata.api.common.Credential$Tag,103;109;113;118;124;129;134;140;151-153;161;174-175;177-179;181-182,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.AttributeParser$1,110,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.AttributeParser$2,113,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.AttributeParser$3,126,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.CapabilityReferenceRecorder$DefaultCapabilityReferenceRecorder,97-99,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.jca.common.api.metadata.ds.DataSource$Attribute,269;274;279;284;289;294;299;304;309;314;319;324;329;338-340;349;364-365;367-369;371-372,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.operations.validation.ListValidator,71-77,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.AttributeParsers$UnWrappedObjectListParser,297,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.PropertiesAttributeDefinition,32-33,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.access.constraint.SensitiveTargetConstraint,29;31-34;37-38;41-42,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.registry.AttributeAccess$Flag,107;109;111;114;117;122;127;131;137;142;151;158;160;162-163;166-167;169;171-175;178,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.operations.validation.IntRangeValidator,21;25;31-32;43-44;47-50,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.jca.common.api.metadata.ds.TransactionIsolation,47;53;59;65;71;83-86;102,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.access.constraint.SensitivityClassification$Key,100;102;119-122,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.jca.common.api.metadata.ds.Statement$Tag,112;117;122;126;130;141-143;152;167-168;170-172;174-175,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.dmr.StringModelValue,36;43-45,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.SimpleOperationDefinitionBuilder,27;79-81;85-86;89;91-94;97-98;100;104;136-137;141;145;149-150;161-162;183;201-202;206-207;211-212,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.jca.common.api.metadata.common.Recovery$Attribute,310;315;320;331-333;342;357-358;360-362;364-365,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.AttributeParsers$ObjectParser,196,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.SimpleOperationDefinition,27-30;43,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.OperationDefinition,41-52;56-58,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.MapAttributeDefinition,40-42;186,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.MapAttributeDefinition$Builder,215;226-227;242;246-248;250-254;260-261;263;312-313;317;322-323;327;337;353-355;357-358;360,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.AttributeDefinition,56;88-113;116-117;123-127;129-132;138;140;142-145;150-151;154;158-159;161;167;176;185;194;224;253;263;272;281;290;299;308;318;328;338;346-347;353;1004;1116;1124;1140;1144;1152,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.jca.common.api.metadata.common.FlushStrategy,31;36;41;46;51;56;61;66;71;76;81;90-92;100;108;115-116;118-120;122-123,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.client.helpers.MeasurementUnit$Family,144-145,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.dmr.ModelValue$1,231,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.CapabilityReferenceRecorder$ContextDependencyRecorder,137;141-143,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.ListAttributeDefinition,35-37,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.capability.UnaryCapabilityNameResolver$4,35,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.capability.UnaryCapabilityNameResolver$3,29,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.capability.UnaryCapabilityNameResolver$5,41,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.capability.UnaryCapabilityNameResolver$2,23,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.capability.UnaryCapabilityNameResolver$1,17,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.client.helpers.MeasurementUnit$Scale$Type,183-184,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.OperationContext$AttachmentKey,1505-1507;1530,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.jca.common.api.metadata.ds.DataSource$Tag,119;124;129;134;139;144;149;154;159;164;169;174;179;184;189;194;204-206;215;230-231;233-235;237-238,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.wildfly.common.Assert,32;48-50;71-72;293-295,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.AttributeMarshallers$MapAttributeMarshaller,28-32,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.ObjectListAttributeDefinition$Builder,173-178;191;196-197;206;210,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.connector.subsystems.common.pool.Constants$1,145,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.connector.subsystems.common.pool.Constants$2,170,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.connector.subsystems.common.pool.Constants,72-76;79-85;87-93;95-97;99-100;102-107;109-113;115-120;122-127;129-133;135-139;141-145;157-158;160-164;166-170;182-183;186-191;193-197;199-203;205-213;216;220-222,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.ModelVersion,22;29-33;89;97-100,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.jca.common.api.metadata.ds.Validation$Tag,77;82;87;92;96;100;104;108;112;116;127-129;138;153-154;156-158;160-161,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.operations.validation.MapValidator,56-61,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.operations.validation.ObjectTypeValidator,26-29;31,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.jca.common.api.metadata.common.XaPool$Tag,79;84;89;94;99;104;109;114;119;124;129;134;139;144;149;160-162;171;186-187;189-191;193-194,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.connector.subsystems.datasources.Constants,58;60;62;218;221;223-226;228-231;233-236;239-243;248-252;254-259;262-267;270-274;277-281;283-287;290-295;297-301;303-310;312-318;320-325;327-333;335-341;343-348;350-354;356-359;361-368;370-379;381-387;389-397;399-407;409-417;419-423;426-431;434-440;442-446;449-454;457-462;464-469;471-476;478-483;485-489;491-496;498-505;507-511;513-517;519-523;525-530;533-537;539-543;545-551;553-557;559-563;565-571;573-577;579-584;586-591;593-597;599-604;606-611;613-618;620-624;626-631;633-638;640-644;646-652;654-659;662;699;708-714;716-723;725-732;734-741;743-752;754-761;763-767;769-774;776-781;815;824-828;830-833;836-838;840-842;844-847;849-853;856-865;867-871;874-878;880-883;885;898-900;902-903;905-908;911-916;918-942,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.ObjectTypeAttributeDefinition$Builder,292-296;299;313-315;318-319;325,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.access.constraint.AbstractConstraintFactory,13,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.DefaultAttributeMarshaller,16,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.AttributeParsers,368;372;375-376;378-379;381-382;384-386,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.SimpleAttributeDefinitionBuilder,20;59-60;63-65;68-69;77,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.access.constraint.AllowAllowNotConstraint,17;25-29;32-37,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.AttributeMarshaller,22;286;291;296;301;306;309-311;313;315;317,
org.jboss.as.connector.subsystems.datasources.Constants_ESTest_Adopted#shouldInstantiateConstantsWithoutException,org.jboss.as.controller.AttributeMarshallers$PropertiesAttributeMarshaller,94-95;98-99;102-103,
