test_selector,class_name,newly_covered_lines,upgraded_to_full_lines
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testCreateConnectionTask_constructorWithCreateError,com.alibaba.druid.util.Utils,215;218;221-222;230;233;236;239-240;248;250;253;256-257;260;262;265;268-269;272;274-275;277;280,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testCreateConnectionTask_constructorWithCreateError,com.alibaba.druid.util.Histogram,25-28,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testCreateConnectionTask_constructorWithCreateError,com.alibaba.druid.pool.WrapperAdapter,21-22,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testCreateConnectionTask_constructorWithCreateError,com.alibaba.druid.util.DruidDataSourceUtils,39;239-244;246-247;251-253;255;257;265;267-268;279-303;305-306;316-317;322-323;328-341,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testCreateConnectionTask_constructorWithCreateError,com.alibaba.druid.pool.DruidAbstractDataSource,87;99;104-108;111-115;118;121;123;125-126;141-142;144-150;153;156;162;168;173;177;210;240;246;262;266;269;297-301;1632-1636,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testCreateConnectionTask_constructorWithCreateError,com.alibaba.druid.pool.DruidDataSourceStatLoggerImpl,35;37;39-41;48;52-53;56,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testCreateConnectionTask_constructorWithCreateError,com.alibaba.druid.pool.DruidDataSource$CreateConnectionTask,2569-2572,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testCreateConnectionTask_constructorWithCreateError,com.alibaba.druid.pool.DruidDataSource,122;128;131;133;140;146;172-173;176;178-179;196-197;204;206;208;210;213;215;418;511;3785,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testCreateConnectionTask_run_noExceptions,com.alibaba.druid.pool.DruidDataSourceStatLoggerAdapter,26,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testCreateConnectionTask_run_noExceptions,com.alibaba.druid.util.Utils,215;218;221-222;230;233;236;239-240;248;250;253;256-257;260;262;265;268-269;272;274-275;277;280,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testCreateConnectionTask_run_noExceptions,com.alibaba.druid.util.Histogram,25-28,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testCreateConnectionTask_run_noExceptions,com.alibaba.druid.pool.WrapperAdapter,21-22,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testCreateConnectionTask_run_noExceptions,com.alibaba.druid.util.DruidDataSourceUtils,39;239-244;246-247;251-253;255;257;265;267-268;279-303;305-306;316-317;322-323;328-341,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testCreateConnectionTask_run_noExceptions,com.alibaba.druid.pool.DruidAbstractDataSource,87;99;104-108;111-115;118;121;123;125-126;141-142;144-150;153;156;162;168;173;177;210;240;246;262;266;269;297-301;1632-1636;1890;2284,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testCreateConnectionTask_run_noExceptions,com.alibaba.druid.pool.DruidDataSourceStatLoggerImpl,35;37;39-41;48;52-53;56,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testCreateConnectionTask_run_noExceptions,com.alibaba.druid.pool.DruidDataSource$CreateConnectionTask,2565-2567;2576-2577;2582;2584;2589;2591;2593-2594;2596-2597;2599-2600;2610,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testCreateConnectionTask_run_noExceptions,com.alibaba.druid.pool.DruidDataSource,122;128;131;133;140;146;176;178-179;196-197;204;206;208;210;213;215;418;511;940-941;3785,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testCreateConnectionThread_constructor_noExceptions,com.alibaba.druid.pool.DruidDataSourceStatLoggerAdapter,26,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testCreateConnectionThread_constructor_noExceptions,com.alibaba.druid.pool.DruidDataSource$CreateConnectionThread,2725;2727-2730,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testCreateConnectionThread_constructor_noExceptions,com.alibaba.druid.util.Utils,215;218;221-222;230;233;236;239-240;248;250;253;256-257;260;262;265;268-269;272;274-275;277;280,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testCreateConnectionThread_constructor_noExceptions,com.alibaba.druid.util.Histogram,25-28,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testCreateConnectionThread_constructor_noExceptions,com.alibaba.druid.pool.WrapperAdapter,21-22,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testCreateConnectionThread_constructor_noExceptions,com.alibaba.druid.util.DruidDataSourceUtils,39;239-244;246-247;251-253;255;257;265;267-268;279-303;305-306;316-317;322-323;328-341,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testCreateConnectionThread_constructor_noExceptions,com.alibaba.druid.pool.DruidAbstractDataSource,87;99;104-108;111-115;118;121;123;125-126;141-142;144-150;153;156;162;168;173;177;210;240;246;262;266;269;297-301;1632-1636,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testCreateConnectionThread_constructor_noExceptions,com.alibaba.druid.pool.DruidDataSourceStatLoggerImpl,35;37;39-41;48;52-53;56,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testCreateConnectionThread_constructor_noExceptions,com.alibaba.druid.pool.DruidDataSource,122;128;131;133;140;146;172-173;176;178-179;196-197;204;206;208;210;213;215,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testDestroyTask_run_noExceptions,com.alibaba.druid.pool.DruidDataSource$DestroyTask,2888-2889;2893;2895;2898,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testDestroyTask_run_noExceptions,com.alibaba.druid.pool.DruidDataSourceStatLoggerAdapter,26,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testDestroyTask_run_noExceptions,com.alibaba.druid.util.Utils,215;218;221-222;230;233;236;239-240;248;250;253;256-257;260;262;265;268-269;272;274-275;277;280,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testDestroyTask_run_noExceptions,com.alibaba.druid.util.Histogram,25-28,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testDestroyTask_run_noExceptions,com.alibaba.druid.pool.WrapperAdapter,21-22,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testDestroyTask_run_noExceptions,com.alibaba.druid.util.DruidDataSourceUtils,39;239-244;246-247;251-253;255;257;265;267-268;279-303;305-306;316-317;322-323;328-341,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testDestroyTask_run_noExceptions,com.alibaba.druid.pool.DruidAbstractDataSource,87;99;104-108;111-115;118;121;123;125-126;141-142;144-150;153;156;162;168;173;177;210;240;246;262;266;269;297-301;782;1632-1636,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testDestroyTask_run_noExceptions,com.alibaba.druid.pool.DruidDataSourceStatLoggerImpl,35;37;39-41;48;52-53;56,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testDestroyTask_run_noExceptions,com.alibaba.druid.pool.DruidDataSource,122;128;131;133;140;146;172-173;176;178-179;196-197;204;206;208;210;213;215;418;511;3070-3071;3785,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testDump_defaultFormat,com.alibaba.druid.pool.DruidDataSourceStatLoggerAdapter,26,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testDump_defaultFormat,com.alibaba.druid.util.Utils,192;195-196;215;218;221-222;230;233;236;239-240;248;250;253;256-257;260;262;265;268-269;272;274-275;277;280,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testDump_defaultFormat,com.alibaba.druid.util.Histogram,25-28,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testDump_defaultFormat,com.alibaba.druid.pool.WrapperAdapter,21-22,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testDump_defaultFormat,com.alibaba.druid.util.DruidDataSourceUtils,39;239-244;246-247;251-253;255;257;265;267-268;279-303;305-306;316-317;322-323;328-341,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testDump_defaultFormat,com.alibaba.druid.pool.DruidAbstractDataSource,87;99;104-108;111-115;118;121;123;125-126;141-142;144-150;153;156;162;168;173;177;210;240;246;262;266;269;297-301;1086;1632-1636;2121,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testDump_defaultFormat,com.alibaba.druid.pool.DruidDataSourceStatLoggerImpl,35;37;39-41;48;52-53;56,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testDump_defaultFormat,com.alibaba.druid.pool.DruidDataSource,122;128;131;133;140;146;172-173;176;178-179;196-197;204;206;208;210;213;215;2313;2315;2317;2322;2324;2326;2331;2333;2335;2340;2349;2351;2353;2379;2381;2383;3335;3337;3339;3348;3350;3352-3354;3356-3357;3359-3360;3362-3363;3365-3366;3368-3369;3371-3372;3374-3375;3385;3387;3389;3430,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testFill_withCapacity_throwsSQLException,com.alibaba.druid.proxy.DruidDriver,52;54-56;65;67;69;76;83;87;90;92-94;101;103;115-116;119;123,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testFill_withCapacity_throwsSQLException,com.alibaba.druid.pool.DruidDataSourceStatLoggerAdapter,26,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testFill_withCapacity_throwsSQLException,com.alibaba.druid.util.FnvHash,113;117;119-123;130;133;186-188;190-191;194-195;198,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testFill_withCapacity_throwsSQLException,com.alibaba.druid.support.logging.Jdk14LoggingImpl,41-43,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testFill_withCapacity_throwsSQLException,com.alibaba.druid.util.Utils,206-209;211;215;218;221-222;230;233;236;239-240;248;250;253;256-257;260;262;265;268-269;272;274-275;277;280,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testFill_withCapacity_throwsSQLException,com.alibaba.druid.util.Histogram,25-28,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testFill_withCapacity_throwsSQLException,com.alibaba.druid.util.JdbcUtils,35;37;45-48;50;52;54-55;57;60-61;65-66;119;124;127-128;396-397;561-562;691;693-694;993-994,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testFill_withCapacity_throwsSQLException,com.alibaba.druid.pool.WrapperAdapter,21-22,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testFill_withCapacity_throwsSQLException,com.alibaba.druid.proxy.DruidDriver$1,76;79-80,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testFill_withCapacity_throwsSQLException,com.alibaba.druid.util.DruidDataSourceUtils,39;239-244;246-247;251-253;255;257;265;267-268;279-303;305-306;316-317;322-323;328-341,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testFill_withCapacity_throwsSQLException,com.alibaba.druid.DbType,5-10;12-16;18-22;24-28;30-34;36-38;40-41;43;46-47;51;53-56;60;64;66;68;70;72;74;76;78;80;82;84;86;88;90;92;94-97;101-102;104-120;125-128;141-142,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testFill_withCapacity_throwsSQLException,com.alibaba.druid.pool.DruidAbstractDataSource,87;99;104-108;111-115;118;121;123;125-126;141-142;144-150;153;156;162;168;173;177;210;240;246;262;266;269;297-301;1146;1632-1636;2113,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testFill_withCapacity_throwsSQLException,com.alibaba.druid.pool.DruidDataSourceStatLoggerImpl,35;37;39-41;48;52-53;56,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testFill_withCapacity_throwsSQLException,com.alibaba.druid.pool.DruidDataSource,122;128;131;133;140;146;172-173;176;178-179;196-197;204;206;208;210;213;215;660;665;667;669;672;674;676;680;682-683;691;695;697;701-702;705-706;718;722;726;730;734;738;742;746;839-841;852-853;855;872;886-887;889;893-894;896;899;1015;1019-1021;1023;1029;1032;1038;1116-1118;1121;1123;1129;1136-1137,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testFill_withoutCapacity_throwsSQLException,com.alibaba.druid.proxy.DruidDriver,52;54-56;65;67;69;76;83;87;90;92-94;101;103;115-116;119;123,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testFill_withoutCapacity_throwsSQLException,com.alibaba.druid.pool.DruidDataSourceStatLoggerAdapter,26,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testFill_withoutCapacity_throwsSQLException,com.alibaba.druid.util.FnvHash,113;117;119-123;130;133;186-188;190-191;194-195;198,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testFill_withoutCapacity_throwsSQLException,com.alibaba.druid.support.logging.Jdk14LoggingImpl,41-43,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testFill_withoutCapacity_throwsSQLException,com.alibaba.druid.util.Utils,206-209;211;215;218;221-222;230;233;236;239-240;248;250;253;256-257;260;262;265;268-269;272;274-275;277;280,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testFill_withoutCapacity_throwsSQLException,com.alibaba.druid.util.Histogram,25-28,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testFill_withoutCapacity_throwsSQLException,com.alibaba.druid.util.JdbcUtils,35;37;45-48;50;52;54-55;57;60-61;65-66;119;124;127-128;396-397;561-562;691;693-694;993-994,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testFill_withoutCapacity_throwsSQLException,com.alibaba.druid.pool.WrapperAdapter,21-22,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testFill_withoutCapacity_throwsSQLException,com.alibaba.druid.proxy.DruidDriver$1,76;79-80,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testFill_withoutCapacity_throwsSQLException,com.alibaba.druid.util.DruidDataSourceUtils,39;239-244;246-247;251-253;255;257;265;267-268;279-303;305-306;316-317;322-323;328-341,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testFill_withoutCapacity_throwsSQLException,com.alibaba.druid.DbType,5-10;12-16;18-22;24-28;30-34;36-38;40-41;43;46-47;51;53-56;60;64;66;68;70;72;74;76;78;80;82;84;86;88;90;92;94-97;101-102;104-120;125-128;141-142,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testFill_withoutCapacity_throwsSQLException,com.alibaba.druid.pool.DruidAbstractDataSource,87;99;104-108;111-115;118;121;123;125-126;141-142;144-150;153;156;162;168;173;177;210;240;246;262;266;269;297-301;1146;1632-1636;2113,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testFill_withoutCapacity_throwsSQLException,com.alibaba.druid.pool.DruidDataSourceStatLoggerImpl,35;37;39-41;48;52-53;56,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testFill_withoutCapacity_throwsSQLException,com.alibaba.druid.pool.DruidDataSource,122;128;131;133;140;146;172-173;176;178-179;196-197;204;206;208;210;213;215;660;665;667;669;672;674;676;680;682-683;691;695;697;701-702;705-706;718;722;726;730;734;738;742;746;839-841;852-853;855;872;886-887;889;893-894;896;899;1015-1016;1116-1118;1121;1123;1129;1136-1137;3979-3980,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testGetActivePeakTime_initiallyNull,com.alibaba.druid.pool.DruidDataSourceStatLoggerAdapter,26,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testGetActivePeakTime_initiallyNull,com.alibaba.druid.util.Utils,215;218;221-222;230;233;236;239-240;248;250;253;256-257;260;262;265;268-269;272;274-275;277;280,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testGetActivePeakTime_initiallyNull,com.alibaba.druid.util.Histogram,25-28,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testGetActivePeakTime_initiallyNull,com.alibaba.druid.pool.WrapperAdapter,21-22,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testGetActivePeakTime_initiallyNull,com.alibaba.druid.util.DruidDataSourceUtils,39;239-244;246-247;251-253;255;257;265;267-268;279-303;305-306;316-317;322-323;328-341,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testGetActivePeakTime_initiallyNull,com.alibaba.druid.pool.DruidAbstractDataSource,87;99;104-108;111-115;118;121;123;125-126;141-142;144-150;153;156;162;168;173;177;210;240;246;262;266;269;297-301;1632-1636,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testGetActivePeakTime_initiallyNull,com.alibaba.druid.pool.DruidDataSourceStatLoggerImpl,35;37;39-41;48;52-53;56,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testGetActivePeakTime_initiallyNull,com.alibaba.druid.pool.DruidDataSource,122;128;131;133;140;146;172-173;176;178-179;196-197;204;206;208;210;213;215;418;511;3327-3328;3785,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testGetCompositeData_withoutStat_throwsNPE,com.alibaba.druid.pool.DruidDataSourceStatLoggerAdapter,26,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testGetCompositeData_withoutStat_throwsNPE,com.alibaba.druid.util.Utils,215;218;221-222;230;233;236;239-240;248;250;253;256-257;260;262;265;268-269;272;274-275;277;280,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testGetCompositeData_withoutStat_throwsNPE,com.alibaba.druid.util.Histogram,25-28,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testGetCompositeData_withoutStat_throwsNPE,com.alibaba.druid.pool.WrapperAdapter,21-22,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testGetCompositeData_withoutStat_throwsNPE,com.alibaba.druid.util.DruidDataSourceUtils,39;239-244;246-247;251-253;255;257;265;267-268;279-303;305-306;316-317;322-323;328-341,
com.alibaba.druid.pool.DruidDataSource_ESTest_Adopted#testGetCompositeData_withoutStat_throwsNPE,com.alibaba.druid.pool.DruidAbstractDataSource,87;99;104-108;111-115;118;121;123;125-126;141-142;144-150;153;156;162;168;173;177;210;240;246;262;266;269;297-301;589;597;1075;1078;1236;1264;1387;1397;1399-1400;1404;1632-1636;2016-2021;2023-2027;2030-2034;2037-2038;2043-2045;2049-2050;2054-2055;2113;2121,
